axis,coordinate_m,coordinate_mm,quantization_axis_x,quantization_axis_y,quantization_axis_z,total_intensity_w_per_m2,total_intensity_per_watt_path_m_inv2,scalar_shift_hz,vector_shift_hz,tensor_shift_hz,total_shift_hz,scalar_shift_hz_per_watt_path,vector_shift_hz_per_watt_path,tensor_shift_hz_per_watt_path,total_shift_hz_per_watt_path,bare_stretched_transition_frequency_hz,shifted_stretched_transition_frequency_hz,fixed_carrier_effective_detuning_hz,center_compensated_effective_detuning_hz
z,0.00013999999999999993,0.13999999999999993,0.0,0.0,1.0,30635.248727682163,799991.1159362766,-16253358.117046578,-392042.415843503,47971.49242738158,-16597429.040462699,-424430766.44645846,-10237568.251293477,1252699.728382887,-433415634.96936905,384228115000000.0,384228098402570.94,1597429.0404626988,-14742262.387231264
z,0.00014999999999999996,0.14999999999999997,0.0,0.0,1.0,30611.290352765995,799365.4808302725,-16240647.136604527,-420069.81394186016,55038.1695037647,-16605678.781042622,-424098839.2759344,-10969459.46852504,1437234.834676596,-433631063.9097828,384228115000000.0,384228098394321.25,1605678.7810426224,-14734012.64665134
z,0.00015999999999999999,0.15999999999999998,0.0,0.0,1.0,30585.71331114638,798697.5768008486,-16227077.381688757,-448102.2562785459,62583.357346303485,-16612596.280620998,-423744486.5669179,-11701482.408070512,1634265.4935674833,-433811703.4814209,384228115000000.0,384228098387403.75,1612596.2806209978,-14727095.147072965
z,0.00017,0.17,0.0,0.0,1.0,30558.524280159036,797987.5782160766,-16212652.394922014,-476140.0799702528,70605.29988669479,-16618187.175005572,-423367800.82940453,-12433645.873199662,1843745.8481064513,-433957700.85449773,384228115000000.0,384228098381812.8,1618187.175005572,-14721504.252688391
z,0.00018000000000000004,0.18000000000000005,0.0,0.0,1.0,30529.73035199412,797235.6702772968,-16197375.939025702,-504183.6222953375,79102.13199431574,-16622457.429326726,-422968880.3209185,-13165958.671403866,2065627.1933542448,-434069211.7989682,384228115000000.0,384228098377542.56,1622457.4293267261,-14717233.998367237
z,0.00019000000000000006,0.19000000000000006,0.0,0.0,1.0,30499.33903074216,796442.0489419765,-16181251.995252663,-532233.220703911,88071.88026050113,-16625413.335696073,-422547829.0055874,-13898429.614659593,2299857.9968616148,-434146400.62338537,384228115000000.0,384228098374586.7,1625413.3356960732,-14714278.09199789
z,0.0002000000000000001,0.2000000000000001,0.0,0.0,1.0,30467.358229271485,795606.9208421696,-16164284.761730468,-560289.212828019,97512.46382759893,-16627061.510730889,-422104756.51087946,-14631067.519694246,2546383.920318795,-434189440.1102549,384228115000000.0,384228098372938.5,1627061.5107308887,-14712629.916963074
z,0.00021000000000000012,0.21000000000000013,0.0,0.0,1.0,30433.796265938996,794730.5031986232,-16146478.65171638,-588351.9364918272,107421.69526226551,-16627408.89294594,-421639778.08203506,-15363881.20825214,2805147.842360224,-434198511.44792694,384228115000000.0,384228098372591.1,1627408.8929459397,-14712282.534748023
z,0.00022000000000000014,0.22000000000000014,0.0,0.0,1.0,30398.661861136137,793813.0237305816,-16127838.2917648,-616421.7297217987,117797.28147251531,-16626462.740014086,-421153014.5342123,-16096879.507360265,3076089.882511853,-434173804.1590608,384228115000000.0,384228098373537.25,1626462.7400140855,-14713228.687679878
z,0.00023000000000000017,0.23000000000000018,0.0,0.0,1.0,30361.96413367214,792854.7205613398,-16108368.519808447,-644498.9307568793,128636.82466798203,-16624230.625897344,-420644592.2023801,-16830071.249594267,3359147.4262668425,-434115516.02570754,384228115000000.0,384228098375769.4,1624230.6258973442,-14715460.801796619
z,0.0002400000000000002,0.24000000000000019,0.0,0.0,1.0,30323.71259699661,791855.8421196027,-16088074.383154254,-672583.8780587328,139937.82336283685,-16620720.43785015,-420114642.88898414,-17563465.27334572,3654255.151275195,-434023853.01105464,384228115000000.0,384228098379279.56,1620720.4378501493,-14718970.989843814
z,0.0002500000000000002,0.2500000000000002,0.0,0.0,1.0,30283.91715526369,790816.647036707,-16066961.136395248,-700676.9103219263,151697.67342079035,-16615940.373296382,-419563303.8094188,-18297070.42308809,3961345.054632324,-433899029.1778745,384228115000000.0,384228098384059.6,1615940.373296382,-14723751.054397581
z,0.00026000000000000025,0.26000000000000023,0.0,0.0,1.0,30242.58809924002,789737.4040397636,-16045034.239239508,-728778.36648419,163913.66914153573,-16609898.936582163,-418990717.5353341,-19030895.549644668,4280346.481249802,-433741266.603729,384228115000000.0,384228098390101.06,1609898.936582163,-14729792.4911118
z,0.0002700000000000003,0.2700000000000003,0.0,0.0,1.0,30199.73610205897,788618.3918407868,-16022299.354257658,-756888.5857366727,176583.00438805157,-16602604.935606278,-418397031.935815,-19764949.51045638,4611186.153293092,-433550795.2929782,384228115000000.0,384228098397395.06,1602604.9356062785,-14737086.492087685
z,0.0002800000000000003,0.2800000000000003,0.0,0.0,1.0,30155.372214823485,787459.8990218687,-15998762.344549917,-785007.9075341568,189702.77375407386,-16594067.478329998,-417782400.1164596,-20499241.169848517,4953788.200668238,-433327853.08563983,384228115000000.0,384228098405932.5,1594067.4783299975,-14745623.949363966
z,0.0002900000000000003,0.2900000000000003,0.0,0.0,1.0,30109.507862060247,786262.2239164729,-15974429.27133436,-813136.6716053796,203269.97377108893,-16584295.969168652,-417146980.3564012,-21233779.39930027,5308074.192540573,-433072685.56316096,384228115000000.0,384228098415704.0,1584295.9691686518,-14755395.458525311
z,0.00030000000000000035,0.3000000000000004,0.0,0.0,1.0,30062.15483702757,785025.6744869062,-15949306.391457558,-841275.217963317,217281.50415411586,-16573300.10526676,-416490936.043302,-21968573.077713277,5673963.169866361,-432785545.9511489,384228115000000.0,384228098426699.9,1573300.1052667592,-14766391.322427204
z,0.00030999999999999995,0.30999999999999994,0.0,0.0,1.0,30013.32529687997,783750.5681980503,-15923400.154829143,-869423.8869154776,231734.16908561258,-16561089.872659003,-415814435.606361,-22703631.09168043,6051371.678919975,-432466695.0191213,384228115000000.0,384228098438910.1,1561089.8726590034,-14778601.55503496
z,0.00031999999999999997,0.31999999999999995,0.0,0.0,1.0,29963.031757691955,782437.2318874149,-15896717.201781731,-897583.0190742424,246624.678536706,-16547675.542319268,-415117652.44737244,-23438962.33575588,6440213.805795736,-432116400.9773326,384228115000000.0,384228098452324.44,1547675.542319268,-14792015.885374695
z,0.00033,0.33,0.0,0.0,1.0,29911.287089344125,781086.0016315976,-15869264.360357758,-925752.955367192,261949.64962504208,-16533067.666099908,-414400764.8698761,-24174575.71272472,6840401.211866022,-431734939.37073475,384228115000000.0,384228098466932.3,1533067.6660999078,-14806623.761594055
z,0.00034,0.34,0.0,0.0,1.0,29858.104510274374,779697.2226092183,-15841048.643524757,-953934.0370474685,277705.6080084324,-16517277.072563794,-413663956.0064384,-24910480.13387356,7251843.170174143,-431322592.97013783,384228115000000.0,384228098482722.94,1517277.0725637935,-14822414.35513017
z,0.00035000000000000005,0.35000000000000003,0.0,0.0,1.0,29803.497582097192,778271.2489604115,-15812077.24632067,-982126.6057041594,293888.9893135521,-16500314.862711279,-412907413.7441068,-25646684.519261707,7674446.602742538,-430879651.66062605,384228115000000.0,384228098499685.1,1500314.8627112787,-14839376.564982684
z,0.0003600000000000001,0.3600000000000001,0.0,0.0,1.0,29747.48020409426,776808.4436429571,-15782357.542930868,-1010331.0032726971,310496.14059878903,-16482192.405604774,-412131330.6480809,-26383197.797992706,8108116.118772755,-430406412.32730085,384228115000000.0,384228098517807.6,1482192.4056047741,-14857499.022089189
z,0.0003700000000000001,0.3700000000000001,0.0,0.0,1.0,29690.066607579356,775309.1782851287,-15751897.083698455,-1038547.5720452624,327523.3218505257,-16462921.333893193,-411335903.8836411,-27120028.90848603,8552754.053718507,-429903178.7384087,384228115000000.0,384228098537078.7,1462921.333893193,-14876770.09380077
z,0.00038000000000000013,0.3800000000000001,0.0,0.0,1.0,29631.271350140873,773773.8330353455,-15720703.592069704,-1066776.6546812297,344966.70751188777,-16442513.539239043,-410521335.1363835,-27857186.798749827,9008260.509206511,-429370261.42592674,384228115000000.0,384228098557486.44,1442513.5392390434,-14897177.88845492
z,0.00039000000000000016,0.3900000000000002,0.0,0.0,1.0,29571.10930976515,772202.7964087132,-15688784.961476205,-1095018.594217625,362822.388043172,-16420981.16765066,-409687830.5308022,-28594680.426654022,9474533.393784605,-428807977.5636717,384228115000000.0,384228098579018.8,1420981.1676506605,-14918710.260043303
z,0.0004000000000000002,0.4000000000000002,0.0,0.0,1.0,29509.595678844016,770596.4651305401,-15656149.252155604,-1123273.734079597,381086.3715130403,-16398336.614722162,-408835600.547268,-29332518.760203756,9951468.46447326,-428216650.8429985,384228115000000.0,384228098601663.4,1398336.6147221625,-14941354.8129718
z,0.0004100000000000002,0.4100000000000002,0.0,0.0,1.0,29446.745958069867,768955.2439769164,-15622804.687912665,-1151542.4180909302,399754.5852195578,-16374592.520784039,-407964859.9374484,-30070710.777813904,10438959.369096437,-427596611.3461659,384228115000000.0,384228098625407.5,1374592.520784039,-14965098.906909924
z,0.00042000000000000023,0.42000000000000026,0.0,0.0,1.0,29382.575950221784,767279.5456124491,-15588759.652822541,-1179824.9904845352,418822.87734022207,-16349761.765966851,-407075827.6382189,-30809265.468583032,10936897.689369487,-426948195.41743237,384228115000000.0,384228098650238.25,1349761.7659668513,-14989929.661727112
z,0.00043000000000000026,0.43000000000000027,0.0,0.0,1.0,29317.101753846116,765569.7904252398,-15554022.687878037,-1208121.7959130413,438287.01860998804,-16323857.465181092,-406168726.68411165,-31548191.83256999,11445172.984718118,-426271745.5319636,384228115000000.0,384228098676142.56,1323857.4651810918,-15015833.962512871
z,0.0004400000000000003,0.4400000000000003,0.0,0.0,1.0,29250.339756835205,763826.4063592037,-15518602.487582847,-1236433.1794593404,458142.7040264037,-16296892.963015785,-405243784.11835307,-32287498.88106926,11963672.836805325,-425567610.162617,384228115000000.0,384228098703107.06,1296892.9630157854,-15042798.464678178
z,0.0004500000000000003,0.4500000000000003,0.0,0.0,1.0,29182.30662990765,762049.8287438168,-15482507.896492524,-1264759.4866471577,478385.55458084523,-16268881.828558838,-404301230.9025367,-33027195.63688699,12492282.89473986,-424836143.64468384,384228115000000.0,384228098731118.2,1268881.828558838,-15070809.599135125
z,0.00046000000000000034,0.46000000000000035,0.0,0.0,1.0,29113.01931999399,760240.5001213936,-15445747.905705312,-1293101.0634517216,499011.1190149572,-16239837.850142077,-403341301.824987,-33767291.134619616,13030886.92094289,-424077706.03866374,384228115000000.0,384228098760162.1,1239837.8501420766,-15099853.577551886
z,0.00047000000000000037,0.47000000000000036,0.0,0.0,1.0,29042.495043531257,758398.8700719845,-15408331.649304606,-1321458.2563103768,520014.87560126145,-16209775.030013721,-402364235.40785974,-34507794.42093102,13579366.837645778,-423292662.991145,384228115000000.0,384228098790225.0,1209775.0300137214,-15129916.397680242
z,0.00047999999999999996,0.48,0.0,0.0,1.0,28970.7512796703,756525.3950359966,-15370268.400755126,-1349831.41213326,541392.2339469484,-16178707.578941438,-401370273.81303376,-35248714.55483128,14137602.773993267,-422481385.5938718,384228115000000.0,384228098821292.44,1178707.5789414383,-15160983.848752525
z,0.00049,0.49,0.0,0.0,1.0,28897.805763399563,754620.538134631,-15331567.56925478,-1378220.8783139833,563138.5368199231,-16146649.910748841,-400359662.74684554,-35990060.6079557,14705473.113727748,-421644250.2410735,384228115000000.0,384228098853350.06,1146649.9107488412,-15193041.516945122
z,0.0005,0.5,0.0,0.0,1.0,28823.67647858908,752684.7689882389,-15292238.69604421,-1406627.0027403955,585249.0619959927,-16113616.636788614,-399332651.3637191,-36731841.66484577,15282854.543425687,-420781638.4851392,384228115000000.0,384228098886383.4,1113616.636788614,-15226074.790905349
z,0.00051,0.51,0.0,0.0,1.0,28748.381650958618,750718.5635326946,-15252291.450676054,-1435050.1338052833,607719.0241262763,-16079622.560355062,-398289492.1687433,-37474066.82322864,15869622.101262044,-419893936.89070994,384228115000000.0,384228098920377.44,1079622.5603550617,-15260068.867338901
z,0.0005200000000000001,0.52,0.0,0.0,1.0,28671.93974097373,748722.4038338881,-15211735.627246004,-1463490.6204172068,630543.5766237493,-16044682.671039462,-397230440.9192523,-38216745.194300085,16465649.226274425,-418981536.88727796,384228115000000.0,384228098955317.3,1044682.6710394621,-15295008.756654501
z,0.0005300000000000001,0.5300000000000001,0.0,0.0,1.0,28594.369436673616,746696.7779004355,-15170581.140587674,-1491948.8120112796,653717.813567935,-16008812.139031023,-396155756.52546006,-38959885.903005965,17070807.808101073,-418044834.6203651,384228115000000.0,384228098991187.9,1008812.1390310228,-15330879.28866294
z,0.0005400000000000001,0.5400000000000001,0.0,0.0,1.0,28515.68964643479,744642.1794947135,-15128838.022433385,-1520425.058559985,677236.771626676,-15972026.309366692,-395065700.95020586,-39703498.08832472,17684968.23716491,-417084230.8013656,384228115000000.0,384228099027973.7,972026.3093666919,-15367665.118327271
z,0.0005500000000000001,0.5500000000000002,0.0,0.0,1.0,28435.91949167432,742559.1079423168,-15086516.41754292,-1548919.7105841173,701095.4319939547,-15934340.69613308,-393960539.10786235,-40447590.90355306,18307999.45527665,-416100130.5561387,384228115000000.0,384228099065659.3,934340.6961330809,-15405350.731560882
z,0.0005600000000000002,0.5600000000000002,0.0,0.0,1.0,28355.078299496752,740448.0679400427,-15043626.57980239,-1577433.119163635,725288.7223427339,-15895770.976623291,-392840538.76246387,-41192173.51658939,18939769.006630138,-415092943.2724231,384228115000000.0,384228099104229.0,895770.9766232911,-15443920.451070672
z,0.0005700000000000002,0.5700000000000002,0.0,0.0,1.0,28273.185595288553,738309.5693625084,-15000178.868295271,-1605965.6359485819,749811.5187917277,-15856332.985452127,-391705970.4251077,-41937255.11021898,19580143.089161474,-414063082.44616526,384228115000000.0,384228099143667.0,856332.9854521267,-15483358.442241836
z,0.0005800000000000002,0.5800000000000002,0.0,0.0,1.0,28190.261095264166,736144.1270675019,-14956183.743347729,-1634517.613170097,774658.6478850994,-15816042.708632722,-390557107.2506842,-42682844.88240149,20228986.606245693,-413010965.52683985,384228115000000.0,384228099183957.3,816042.7086327225,-15523648.71906124
z,0.0005900000000000002,0.5900000000000003,0.0,0.0,1.0,28106.324698967495,733952.2607001703,-14911651.762550348,-1663089.4036513763,799824.8885839697,-15774916.277617754,-389394224.93399,-43428952.0465572,20886163.218701854,-411937013.76184535,384228115000000.0,384228099225083.75,774916.2776177544,-15564775.150076209
z,0.0006000000000000003,0.6000000000000003,0.0,0.0,1.0,28021.396481733045,731734.4944961547,-14866593.57675842,-1691681.360818724,825304.9742687353,-15732969.963308409,-388217601.6052825,-44175585.83185565,21551535.39708044,-410841652.0400577,384228115000000.0,384228099267030.06,732969.9633084089,-15606721.464385554
z,0.0006100000000000003,0.6100000000000003,0.0,0.0,1.0,27935.496687110463,729491.3570837687,-14821019.926072828,-1720293.8387126478,851093.5947510743,-15690220.170034401,-387027517.7253265,-44922755.48350529,22224964.474203665,-409725308.7346281,384228115000000.0,384228099309779.8,690220.1700344011,-15649471.257659562
z,0.0006200000000000003,0.6200000000000003,0.0,0.0,1.0,27848.645719256707,727223.3812853319,-14774941.635803763,-1748927.1919988866,877185.3982946735,-15646683.429507975,-385824255.97999334,-45670470.2630415,22906310.697933618,-408588415.5451012,384228115000000.0,384228099353316.56,646683.4295079745,-15693007.998185989
z,0.0006300000000000004,0.6300000000000003,0.0,0.0,1.0,27760.864135299646,724931.103917758,-14728369.612419257,-1777581.7759796332,903574.9936434805,-15602376.39475541,-384608101.1744632,-46418739.44861966,23595433.284136824,-407431407.3389461,384228115000000.0,384228099397623.6,602376.39475541,-15737315.032938553
z,0.0006400000000000004,0.6400000000000003,0.0,0.0,1.0,27672.172637677264,722615.0655925045,-14681314.839480814,-1806257.9466046526,930256.9520565677,-15557315.834028898,-383379340.1270904,-47167572.33530548,24292190.469821535,-406254721.99257433,384228115000000.0,384228099442684.2,557315.8340288978,-15782375.593665065
z,0.00065,0.65,0.0,0.0,1.0,27582.592066456302,720275.8105149862,-14633788.373568095,-1834956.0604825218,957225.809348423,-15511518.624702197,-382138261.5629831,-47916978.23536849,24996439.566416673,-405058800.23193496,384228115000000.0,384228099488481.4,511518.62470219657,-15828172.802991766
z,0.00066,0.66,0.0,0.0,1.0,27492.14339163439,717913.886283558,-14585801.340194855,-1863676.4748918759,984476.0679337056,-15465001.747153025,-380885156.00735426,-48666966.478575744,25708037.01316741,-403844085.4727626,384228115000000.0,384228099534998.25,465001.7471530251,-15874689.680540938
