time_s,x_m,vx_m_per_s,Fx_n,effective_field_proxy_x_t,quantization_axis_x,y_m,vy_m_per_s,Fy_n,effective_field_proxy_y_t,quantization_axis_y,z_m,vz_m_per_s,Fz_n,effective_field_proxy_z_t,quantization_axis_z,radius_m,speed_m_per_s,total_780_scattering_rate_per_s,reference_vector_shift_hz,applied_reference_transition_shift_hz,total_trapping_intensity_w_per_m2
1.25e-05,0.014688135601318543,-24.90728265393658,1.0818742263823303e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.427587497736833e-10,-0.00012258307075330114,1.640741492050717e-30,0.0,1.0,0.014688135601318568,24.90728265423823,1747380.636446178,0.0,0.0,0.0
1.375e-05,0.014657013211376147,-24.89791195391626,1.0840105997095006e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0113104610761186e-09,-0.0001348413690419483,1.8897175542403268e-30,0.0,1.0,0.014657013211376182,24.897911954281394,1750446.9871837278,0.0,0.0,0.0
1.5e-05,0.014625902557939139,-24.888522749606725,1.0861628644204306e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.195185042543717e-09,-0.00014709966517407864,2.1582598582251546e-30,0.0,1.0,0.014625902557939188,24.88852275004143,1753537.199969049,0.0,0.0,0.0
1.6250000000000002e-05,0.014594803664309933,-24.879114903364073,1.0883314107743855e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3943824912689898e-09,-0.00015935795898021831,2.4475889676990897e-30,0.0,1.0,0.01459480366431,24.879114903874438,1756651.8956907804,0.0,0.0,0.0
1.7500000000000002e-05,0.014563716553967229,-24.869688274164147,1.090516642610157e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6089028041193917e-09,-0.00017161625028032148,2.7589913751189802e-30,0.0,1.0,0.014563716553967317,24.869688274756278,1759791.7170312372,0.0,0.0,0.0
1.8750000000000002e-05,0.014532641250570372,-24.860242717484944,1.0927189778004894e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8387459777233909e-09,-0.00018387453888319934,3.0938226915790236e-30,0.0,1.0,0.014532641250570489,24.860242718164944,1762957.3291911557,0.0,0.0,0.0
2e-05,0.014501577777963891,-24.850778085185016,1.0949388487192271e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0839120084557925e-09,-0.00019613282458592137,3.4535109790273066e-30,0.0,1.0,0.01450157777796404,24.850778085958996,1766149.4206344937,0.0,0.0,0.0
2.125e-05,0.014470526160182169,-24.841294225377904,1.0971767027213526e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3444008924222776e-09,-0.00020839110717318788,3.839560229334478e-30,0.0,1.0,0.01447052616018236,24.841294226251993,1769368.7038535464,0.0,0.0,0.0
2.25e-05,0.014439486421454291,-24.83179098230235,1.0994330026361394e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6202126254431178e-09,-0.00022064938641667224,4.253553999251741e-30,0.0,1.0,0.014439486421454529,24.83179098328267,1772615.91615473,0.0,0.0,0.0
2.375e-05,0.014408458586209056,-24.8222681961883,1.1017082272736166e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9113472030360327e-09,-0.00023290766207433183,4.697159204759395e-30,0.0,1.0,0.014408458586209351,24.822268197280987,1775891.8204653256,0.0,0.0,0.0
2.5e-05,0.014377442679080157,-24.812725703118453,1.1040028719445597e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.21780462039814e-09,-0.0002451659338896859,5.1721300854631444e-30,0.0,1.0,0.014377442679080518,24.812725704329655,1779197.206161537,0.0,0.0,0.0
2.625e-05,0.01434643872491155,-24.803163334885358,1.106317448994149e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.539584872386964e-09,-0.0002574242015910593,5.680312341005471e-30,0.0,1.0,0.014346438724911988,24.80316333622122,1782532.8899180538,0.0,0.0,0.0
2.75e-05,0.014315446748762995,-24.793580918843862,1.1086524883495096e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.876687953500452e-09,-0.0002696824648907903,6.22364745328891e-30,0.0,1.0,0.01431544674876352,24.793580920310543,1785899.7165794685,0.0,0.0,0.0
2.875e-05,0.014284466775915796,-24.783978277758823,1.1110085380812904e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.229113857855953e-09,-0.00028194072348440086,6.804177197401184e-30,0.0,1.0,0.014284466775916422,24.78397827936249,1789298.5600537872,0.0,0.0,0.0
3e-05,0.014253498831878736,-24.774355229647966,1.1133861649794282e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.596862579168113e-09,-0.0002941989770497282,7.424048351431625e-30,0.0,1.0,0.014253498831879478,24.774355231394797,1792730.3242282548,0.0,0.0,0.0
